chain_id,sub_chain_id,store_id,item_status,allow_discount,price,unit_of_measure,unit_of_measure_price,is_weighted,quantity,quantity_unit,quantity_in_package,manufacturer_item_description,manufacture_country,manufacturer_name,name,item_type,code,price_date
7290027600007,001,001,0,true,24.9,"100 מ""ל",4.98,false,500.0,מיליליטרים,1,MB שמפו לשיער,IL,סאסא קוסמטיקס,MB שמפו לגוון בלונד500מ,1,7290017637662,2022-09-30 01:05
7290027600007,001,001,0,true,24.9,"100 מ""ל",4.98,false,500.0,מיליליטרים,1,MB מרכך לשיער,IL,סאסא קוסמטיקס,MB מרכך לגוון בלונד500מ,1,7290017637679,2022-09-30 01:05
7290027600007,001,001,0,true,24.9,100 גרם,9.96,false,250.0,גרמים,1,עוגיות ריבה,IL,---,עוגיות ריבה בטעם תות250ג,1,7290017724034,2022-09-30 01:05
7290027600007,001,001,0,true,24.9,100 גרם,12.45,false,200.0,גרמים,1,עוגיות אוזניים,IL,---,"עוגיות אוזניים ללת""ס200ג",1,7290017724164,2022-09-30 01:05
7290027600007,001,001,1,true,24.9,100 גרם,12.45,false,200.0,גרמים,1,עוגיות בויוס,IL,---,עוגיות בויוס 200 גרם,1,7290017724225,2022-09-30 01:05
7290027600007,001,001,1,true,11.9,100 גרם,47.6,false,25.0,גרמים,1,ג'לי בטעם תות,IL,---,ג'לי בטעם תות שדה 25 גר,1,7290017871974,2022-09-30 01:05
7290027600007,001,001,1,true,15.9,100 גרם,7.95,false,200.0,גרמים,1,עוגיות שקדים,IL,"הגביע מוצרי וופלים בע""\מ",עוג.שקד.וקינמון ללתס200,1,7290017872193,2022-09-30 01:05
7290027600007,001,001,0,true,10.9,100 גרם,31.14,false,35.0,גרמים,1,כוכבים דגנים,IL,אשבול,כוכבים חטיף דגנים 35 גרם,1,7290017872872,2022-09-30 01:05
7290027600007,001,001,1,true,15.9,100 גרם,3.53,false,450.0,גרמים,1,לחמניות המבורגר,IL,מאפיית שלמה א. אנג'\ל בע,לחמנ.המבורגר אמריקה75*6ג,1,7290017947921,2022-09-30 01:05
7290027600007,001,001,1,true,30.9,100 גרם,8.83,false,350.0,גרמים,1,שווארמה טבעונית,IL,---,שווארמה טבעונית 350 גרם,1,7290018140390,2022-09-30 01:05
7290027600007,001,001,0,true,32.9,"100 מ""ל",4.39,false,750.0,מיליליטרים,1,יין אדום סלקטד,IL,יקבי כרמל,"יין אדום סלקטד 750 מ""ל",1,7290018294208,2022-09-30 01:05
7290027600007,001,001,0,true,14.9,100 גרם,19.87,false,75.0,גרמים,1,גינגר טחון,IN,כללי,גינגר טחון אורגני 75 גרם,1,7290018338254,2022-09-30 00:35
7290027600007,001,001,0,true,24.9,100 גרם,6.23,false,400.0,גרמים,1,חמאת בוטנים,IL,סנקי,חמאת בוטנים+שבבי בוטנ400,1,7290018371237,2022-09-30 01:05
7290027600007,001,001,0,true,24.1,100 גרם,48.2,false,50.0,גרמים,1,צ'\אי קרמל מלוח,IL,---,צ'אי קרמל מלוח 25 * 2גרם,1,7290018440254,2022-09-30 01:05
7290027600007,001,001,1,true,51.9,100 גרם,11.28,false,460.0,גרמים,1,פאי סויה,IL,---,פאי סויה טבעוני 460 גרם,1,7290018724620,2022-09-30 01:05
7290027600007,001,001,1,true,51.9,100 גרם,11.28,false,460.0,גרמים,1,פאי שווארמה,IL,---,פאי שווארמה טבעוני 460ג,1,7290018724637,2022-09-30 01:05
7290027600007,001,001,0,true,24.7,100 גרם,6.18,false,400.0,גרמים,1,קמח טף ללא גלוטן,IL,טחנת קמח טל,קמח טף ללא גלוטן 400 גרם,1,7290018757161,2022-09-30 01:05
7290027600007,001,001,0,true,20.9,100 גרם,5.23,false,400.0,גרמים,1,בורגר סלק טבעוני,IL,פרה מזון בעמ,בורגר סלק טבעוני 400 גרם,1,7290018757260,2022-09-30 01:05
7290027600007,001,001,0,true,23.9,100 גרם,4.78,false,500.0,גרמים,1,לחם קמח טף,IL,אשבל בעמ,לחם קמח טף טבעוני 500 גר,1,7290018757383,2022-09-30 01:05
7290027600007,001,001,1,true,21.9,ליטר,21.9,false,1.0,ליטרים,1,סירופ בטעם פטל,IL,"זנלכל בע""\מ",סירופ בטעם פטל 1 ליטר,1,7290018989135,2022-09-30 00:25
7290027600007,001,001,1,true,24.9,ליטר,18.44,false,1.35,ליטרים,1,נוזל רצפות,IL,סאסא טק,נוזל רצפות אוריאנטל1.35ל,1,7290019014874,2022-09-30 01:05
7290027600007,001,001,0,true,13.1,ליטר,2.18,false,6.0,ליטרים,0,סודה לימון 1.5*4,IL,"יפאורה תבורי בע""\מ",שוופס סודה לימון 1.5*4 ל,1,7290019056171,2022-09-30 01:05
7290027600007,001,001,1,true,14.9,100 גרם,11.92,false,125.0,גרמים,1,אוכמניות 125גרם,AR,EXPOFRESH,אוכמניות 125גרם,1,7290019112808,2022-09-30 01:05
7290027600007,001,001,1,true,33.9,ליטר,25.11,false,1.35,ליטרים,1,ג'ל כביסה בייבי,IL,סאסא טק,ג'ל כביסה בייבי 1.35 ל',1,7290019274063,2022-09-30 01:05
7290027600007,001,001,0,true,5.7,100 גרם,6.79,false,84.0,גרמים,0,אינסטנט פודינג,IL,"אסם השקעות בע""מ",אינסטנ.פודינג ריבת חלב84,1,7290100681015,2022-09-30 00:30
7290027600007,001,001,1,true,34.9,100 גרם,13.96,false,250.0,גרמים,1,קפה שחור אורגני,IL,אווא אופציות קפה,קפה שחור אורגני 250 גרם,1,7290100790243,2022-09-30 01:05
7290027600007,001,001,1,true,34.9,100 גרם,5.82,false,600.0,גרמים,0,גלידל פסיפלורה,IL,פלקו בעמ,גלידל ו.פסיפלורה 8יח,1,7290101110811,2022-09-30 00:25
7290027600007,001,001,1,true,22.9,100 גרם,11.45,false,200.0,גרמים,1,מאגדת שלגון יולו,IL,---,מאגדת שלגון יולו בלונדי,1,7290101113751,2022-09-30 01:05
7290027600007,001,001,0,true,17.9,100 גרם,27.54,false,65.0,גרמים,0,ליידי ספיד סטיק,US,קולגייט פלמוליב,ליידי ספיד סטיק סגול 65ג,1,7290101488323,2022-09-30 00:30
7290027600007,001,001,1,true,13.5,100 גרם,6.75,false,200.0,גרמים,1,צ'יטוס 10 יח',IL,"שטראוס פריטו ליי בע""מ )פ",צ'יטוס איקס עיגול20*10ג,1,7290101551645,2022-09-30 00:30
7290027600007,001,001,1,true,13.9,"100 מ""ל",5.56,false,250.0,מיליליטרים,1,אירוויק מילוי,GB,רקיט בנקיזר,איירוויק מילוי 250מל,1,7290101869788,2022-09-30 00:30
7290027600007,001,001,1,true,22.7,"100 מ""ל",2.84,false,800.0,מיליליטרים,0,אקטימל 8 יח,IL,"שטראוס גרופ בע""\מ","אקטימל תות בננה 100*8מ""ל",1,7290102031276,2022-09-30 01:05
7290027600007,001,001,1,true,5.2,"100 מ""ל",3.47,false,150.0,מיליליטרים,0,יוגורט מולר תות,IL,טרה,"יוגורט תות מולר 150 מ""ל",1,7290102390427,2022-09-30 01:05
7290027600007,001,001,1,true,5.0,100 גרם,3.33,false,150.0,גרמים,0,יוגורט מולר,IL,מילקו תעשיות בעמ,יוג.פירות יער+פרי3% 150ג,1,7290102393190,2022-09-30 00:25
7290027600007,001,001,0,true,5.9,100 גרם,3.28,false,180.0,גרמים,0,יוגורט מולר מיקס,IL,טרה,מולר מיקס קורנפ.מצופה180,1,7290102394081,2022-09-30 00:25
7290027600007,001,001,1,true,13.7,100 גרם,1.71,false,800.0,גרמים,0,מעדן שוקולד 8יח,IL,טרה,מעדן מוו שוקולד 100*8גר,1,7290102396399,2022-09-30 00:30
7290027600007,001,001,1,true,5.0,100 גרם,3.33,false,150.0,גרמים,0,יוגורט תות,IL,טרה,יוגורט0% סימפלי תות 150ג,1,7290102396719,2022-09-30 00:30
7290027600007,001,001,1,true,16.9,"100 מ""ל",9.39,false,180.0,מיליליטרים,0,דאו.טיטניום,IL,,דאו.טיטניום,1,7290104962073,2022-09-30 01:05
7290027600007,001,001,0,true,19.9,ליטר,19.9,false,1.0,ליטרים,1,סופטקר אל סבון,IL,קוסמופארם בע'\'\מ,סופטקר אל סבון קלאסי 1 ל,1,7290104963223,2022-09-30 00:30
7290027600007,001,001,1,true,39.9,"100 מ""ל",66.5,false,60.0,מיליליטרים,1,סקינגארד קרם,IL,אמיליה קוסמטיקס בעמ,סקין גארד קרם הגנה לגולש,1,7290104964701,2022-09-30 00:30
7290027600007,001,001,1,true,3.2,"100 מ""ל",1.6,false,200.0,מיליליטרים,0,שמנת 9% יטבתה,IL,מחלבת יטבתה,שמנת 9% יטבתה מהדרין200מ,1,7290105368928,2022-09-30 00:30
7290027600007,001,001,0,true,17.9,"100 מ""ל",2.39,false,750.0,מיליליטרים,0,סבון פלמוליב,TR,קולגייט פלמוליב,סבון פלמוליב שקדים 750 מ,1,7290105430458,2022-09-30 00:25
7290027600007,001,001,1,true,17.9,100 גרם,35.8,false,50.0,גרמים,0,דאו.ספיד סטיק,US,קולגייט פלמוליב,דאו.ספיד ס.סטיינגארד50ג,1,7290105430502,2022-09-30 00:30
7290027600007,001,001,1,true,17.9,100 גרם,14.32,false,125.0,גרמים,0,חטיפי FREE,IL,טבעית מוצרים מן הטבע בעמ,חטיף FREE תמרים קשיו25*5,1,7290105436382,2022-09-30 00:30
7290027600007,001,001,1,true,104.9,"100 מ""ל",14.99,false,700.0,מיליליטרים,0,וויסקי ג'ק דניאל,US,,וויסקי ג'ק דניאל,1,7290105500236,2022-09-30 00:25
7290027600007,001,001,1,true,21.9,ליטר,15.65,false,1.4,ליטרים,0,לה קרמריה,IL,---,לה קרמריה תותים,1,7290106576858,2022-09-30 00:30
7290027600007,001,001,0,true,21.9,ליטר,15.65,false,1.4,ליטרים,0,לא קרמריה,IL,גלידות נסטלה,לה קרמריה וניל+שוק,1,7290106577039,2022-09-30 00:30
7290027600007,001,001,0,true,14.9,100 גרם,4.26,false,350.0,גרמים,1,ממרח חלבה,IL,אלמנדוס,ממרח חלבה 350 גרם,1,7290106770577,2022-09-30 01:05
7290027600007,001,001,1,true,14.9,ליטר,9.93,false,1.5,ליטרים,1,סנו ג'ט פלוס,IL,"סנו מפעלי ברונוס בע""\מ",סנו ג'ט רצפות חומץ 1.5ל,1,7290108351156,2022-09-30 00:30
7290027600007,001,001,0,true,20.2,ליטר,10.1,false,2.0,ליטרים,1,נוזל לניקוי רצפו,IL,סנו מפעלי ברונוס בעמ,נוזל לניקוי רצפות 2 ליטר,1,7290108351750,2022-09-30 01:05
7290027600007,001,001,1,true,13.9,"100 מ""ל",9.27,false,150.0,מיליליטרים,1,דאו.ספריי ביו,CZ,קוסטר אירוסול,דאו. ספריי ביו וולווט150,1,7290108357097,2022-09-30 01:05
7290027600007,001,001,1,true,10.0,"100 מ""ל",1.43,false,700.0,מיליליטרים,1,כיף מרכך שיער,IL,קוסמופארם,כיף מרכך לשיער רגיל700מל,1,7290108357769,2022-09-30 01:05
7290027600007,001,001,1,true,9.9,100 גרם,2.54,false,390.0,גרמים,1,עגבניות מרוסקות,IT,סאק,עגבנ.איטלקיות מרוסקות390,1,7290108508130,2022-09-30 01:05
7290027600007,001,001,1,true,10.9,100 גרם,9.08,false,120.0,גרמים,1,פרוסות פילה טונה,TH,---,פרוסות פילה טונה 120 גרם,1,7290108509939,2022-09-29 11:50
7290027600007,001,001,1,true,34.9,100 גרם,12.46,false,280.0,גרמים,1,וונדרס בורגר,IL,---,וונדרס בורגר 280 גרם,1,7290109580319,2022-09-30 01:05
7290027600007,001,001,1,true,24.9,100 גרם,13.83,false,180.0,גרמים,1,סלמי בטעם כמהין,IL,---,סלמי בטעם כמהין פרימיום,1,7290109580449,2022-09-30 01:05
7290027600007,001,001,0,true,5.4,"100 מ""ל",1.64,false,330.0,מיליליטרים,1,ספרייט ליים פחית,IL,החברה המרכזית לייצור משק,ספרייט ליים פחית 330מ,1,7290110110659,2022-09-30 00:30
7290027600007,001,001,1,true,21.9,"100 מ""ל",2.92,false,750.0,מיליליטרים,1,סירופ תפוזים,IL,גת,סירופ תפוזים פריגת 750מל,1,7290110116392,2022-09-30 01:05
7290027600007,001,001,0,true,5.5,100 גרם,3.5,false,157.0,גרמים,1,יופלה און טופ,IL,מחלבת אלון תבור,יופלה און טופ קורנפלק157,1,7290110326227,2022-09-30 01:05
7290027600007,001,001,1,true,22.9,100 גרם,11.45,false,200.0,גרמים,1,פרוסות צהובה,IL,"תנובה בע""\מ",פרוסות צהובה ט.זיתים200,1,7290110329839,2022-09-30 01:05
7290027600007,001,001,1,true,18.9,100 גרם,37.8,false,50.0,גרמים,1,קפסולות קפה,IL,שטראוס קפה בי.וי.,קפסולות קפה מס 20 50 גרם,1,7290110572884,2022-09-30 01:05
7290027600007,001,001,0,true,12.9,יחידה,12.9,false,1.0,יחידה,1,כריות יפניות,IL,---,כרית יפנית אנטיבקטריאלית,1,7290111342042,2022-09-30 00:30
7290027600007,001,001,1,true,16.9,יחידה,16.9,false,1.0,יחידה,1,מטליות מקרופייבר,CN,---,מטלית מקרופיבר אנטיבקטרי,1,7290111342073,2022-09-30 00:30
7290027600007,001,001,0,true,22.0,יחידה,22.0,false,1.0,יחידה,1,נייר טואלט לח4יח,IL,---,לילי לח קידס מארז 4,1,7290111342738,2022-09-30 01:05
7290027600007,001,001,1,true,13.9,יחידה,13.9,false,1.0,יחידה,1,שקיות למקרר,TR,---,ניקול שקיות למקרר 5יח,1,7290111345722,2022-09-30 01:05
7290027600007,001,001,1,true,10.9,יחידה,10.9,false,1.0,יחידה,1,קולר לחתול יחידה,CN,---,קולר לחתול יחידה,1,7290111778254,2022-09-30 01:05
7290027600007,001,001,0,true,10.0,100 גרם,2.86,false,350.0,גרמים,1,רוטב עגבניות,IT,אמיליאנה קונסרב סוסייטה,רוטב עגבניות לפיצה 350גר,1,7290112349750,2022-09-30 00:35
7290027600007,001,001,1,true,23.9,100 גרם,8.54,false,280.0,גרמים,1,דלישס ספגטי עגבנ,IL,גסטרונומיה פרוסט אס. אר.,דלישס ספגטי עגבניות 280,1,7290112354204,2022-09-30 01:05
7290027600007,001,001,1,true,21.9,ליטר,16.47,false,1.33,ליטרים,1,קרמיסימו מסטיגם,IL,"גלידת שטראוס בע""\מ, רחוב",קרמיסימו מסטיגם 1.33 ליט,1,7290112493965,2022-09-30 00:35
7290027600007,001,001,0,true,10.9,100 גרם,3.64,false,300.0,גרמים,1,רוטב שום לייט,IL,יוניליוור ישראל מזון בעמ,רוטב לסלט שום לייט300גר,1,7290112495792,2022-09-30 00:35
7290027600007,001,001,1,true,5.9,100 גרם,15.13,false,39.0,גרמים,1,פריכיות שוקולד,PL,"גוד פוד פרודקטס ,Sp.zo.o",פריכיות שוקולד קרמל39גרם,1,7290112495983,2022-09-30 01:05
7290027600007,001,001,0,true,27.9,100 גרם,11.87,false,235.0,גרמים,1,גודיז גלידה פיסט,IL,"גלידת שטראוס בע""\מ, רחוב",מאגדת גלידה בטעמי פיסטוק,1,7290112499219,2022-09-30 01:05
7290027600007,001,001,0,true,12.1,100 גרם,4.1,false,295.0,גרמים,1,רוטב אלף האיים,IL,אסם,רוטב אלף האיים לייט295ג,1,7290112964564,2022-09-30 01:05
7290027600007,001,001,1,true,5.7,100 גרם,6.48,false,88.0,גרמים,1,פודינג שוקולד,IL,"אסם השקעות בע""\מ",אינסטנט פודינג שוקולד88ג,1,7290112966803,2022-09-30 01:05
7290027600007,001,001,1,true,10.7,100 גרם,1.91,false,560.0,גרמים,1,זיתים טעם שום,IL,בית-השיטה עסיס תעשיות מז,זיתים ירוקים בטעם שום560,1,7290113192348,2022-09-30 01:05
7290027600007,001,001,1,true,13.9,100 גרם,2.48,false,560.0,גרמים,1,טבעות זיתי קלמטה,IL,בית השיטה תעשיות בעמ,טבעות זיתי קלמטה 560 גרם,1,7290113194090,2022-09-30 01:05
7290027600007,001,001,1,false,37.0,יחידה,37.0,false,1.0,יחידה,1,מרלבורו גולדן חפ,US,פיליפ מוריס,מרלבורו פלייבור מיקס יח,1,7290115190052,2022-09-30 01:05
7290027600007,001,001,1,false,34.5,יחידה,34.5,false,1.0,יחידה,1,מרלבורו פיין טאצ,IL,פיליפ מוריס,מרלבורו פיין טאצ' 7.1 חפ,1,7290115190137,2022-09-30 00:35
7290027600007,001,001,0,false,320.0,יחידה,320.0,false,1.0,יחידה,1,מרלבורו טאצ',IL,פיליפ מוריס,פאקט מרלבורו טאצ' PP 10,1,7290115190144,2022-09-30 01:05
7290027600007,001,001,0,false,43.0,יחידה,43.0,false,1.0,יחידה,1,פרלמנט סופר סלימ,US,פיליפ מוריס,פרלמנט סופר סלימס יח,1,7290115190175,2022-09-30 01:05
7290027600007,001,001,0,true,36.9,100 גרם,8.5,false,434.0,גרמים,1,לביבות כרישה,IL,טבעול )מקבוצת אסם השקעות,לביבות כרישה 434 גרם,1,7290115201475,2022-09-30 01:05
7290027600007,001,001,0,true,34.9,100 גרם,7.43,false,470.0,גרמים,1,טופו קראנצ'ים צ',IL,טבעול,טופו קראנצ'ים צ'ילי 470,1,7290115202250,2022-09-30 01:05
7290027600007,001,001,1,true,28.9,100 גרם,8.26,false,350.0,גרמים,1,דלישס אורז קארי,IL,אוכל ביתי ניר עציון,אורז קארי צהוב עם,1,7290115677409,2022-09-30 01:05
7290027600007,001,001,1,true,10.0,100 גרם,4.17,false,240.0,גרמים,1,חטיף נשנושים,IL,"דרך השוקולד ,1 צפת 13404",חט.נשנושים מיקס+בייגל240,1,7290116530871,2022-09-30 01:05
7290027600007,001,001,0,true,10.9,100 גרם,3.7,false,295.0,גרמים,1,רוטב לסלט קיסר,IL,יוניליוור ישראל מזון בע\,רוטב לסלט קיסר 295 גרם,1,7290116531793,2022-09-30 01:05
7290027600007,001,001,1,true,5.9,100 גרם,2.95,false,200.0,גרמים,1,יוגורט גו סמיך,IL,"תנובה בע""\מ",יוגורט גו סמיך דובדבן200,1,7290116930435,2022-09-30 01:05
7290027600007,001,001,1,true,8.9,"100 מ""ל",3.87,false,230.0,מיליליטרים,1,משקה תה קר+חלב,IL,תנובה בעמ,תה קר+חלב צ'אי מסאלה230מ,1,7290116930565,2022-09-30 00:25
7290027600007,001,001,0,true,25.9,100 גרם,5.76,false,450.0,גרמים,1,מאפה בצק עלים,GR,הלניק,מאפה בצק עלים נקניקיה450,1,7290117261484,2022-09-30 00:25
7290027600007,001,001,1,true,14.9,100 גרם,4.97,false,300.0,גרמים,1,טופו מפולי סויה,TR,---,טופו מפולי סויה 300 גרם,1,7291008509029,2022-09-30 01:05
7290027600007,001,001,0,true,7.5,100 גרם,1.5,false,500.0,גרמים,0,עדשים אדומות,IL,מיה,עדשים אדומות שופרסל500גר,1,7296073005926,2022-09-30 01:05
7290027600007,001,001,0,true,7.3,100 גרם,1.3,false,560.0,גרמים,0,זיתים ירוקים,IL,שופרסל,זיתים ירוקים בינוניים,1,7296073006381,2022-09-30 01:05
7290027600007,001,001,0,true,23.9,100 גרם,7.97,false,300.0,גרמים,0,סלמי קוניאק,IL,מעדני יחיעם,סלמי קוניאק שופרסל 300גר,1,7296073049074,2022-09-30 00:30
7290027600007,001,001,0,true,8.9,יחידה,8.9,false,1.0,יחידה,0,כריות יפניות,IL,פלסטו פוליש,4 כריות יפניות שופרסל,1,7296073078821,2022-09-30 00:25
7290027600007,001,001,1,true,11.9,100 גרם,1.49,false,800.0,גרמים,0,גזר גמדי מוקפא,IL,פרי גליל,גזר גמדי מוקפא 800 גרם,1,7296073098263,2022-09-29 08:20
7290027600007,001,001,1,true,16.9,100 גרם,2.12,false,800.0,גרמים,0,לקט בורגונדי,IL,פרי גליל,לקט בורגונדי שופרסל 800,1,7296073098287,2022-09-29 08:20
7290027600007,001,001,1,true,18.9,100 גרם,2.37,false,800.0,גרמים,0,ברוקולי 800 גר,IL,פרי גליל,ברוקולי מוקפא שופרסל 800,1,7296073098294,2022-09-29 08:20
7290027600007,001,001,1,true,14.9,100 גרם,1.87,false,800.0,גרמים,0,גרעיני תירס,IL,פרי גליל,גרעיני תירס שופרסל 800 ג,1,7296073107989,2022-09-29 08:20
7290027600007,001,001,1,true,18.9,100 גרם,2.36,false,800.0,גרמים,0,פול ירוק,IL,פרי גליל,פול ירוק שופרסל 800 גרם,1,7296073107996,2022-09-29 08:20
7290027600007,001,001,1,true,14.9,100 גרם,1.86,false,800.0,גרמים,0,שעועית ירוקה,IL,---,שעועית ירוקה חתוכה שופרס,1,7296073108023,2022-09-29 08:20
7290027600007,001,001,1,true,14.9,"ק""ג",14.9,false,1.0,קילוגרמים,0,קלחי תירס 1קג,IL,פרי גליל,קלחי תירס שופרסל 1 קג,1,7296073108061,2022-09-29 08:20
7290027600007,001,001,1,true,14.9,100 גרם,1.86,false,800.0,גרמים,0,לקט ירקות מעור,IL,פרי גליל,לקט ירקות מעורבים שופרסל,1,7296073108108,2022-09-29 08:20
7290027600007,001,001,1,true,11.9,100 גרם,2.98,false,400.0,גרמים,0,תחתיות ארטישוק,EG,---,תחתיות ארטישוק שופרסל400,1,7296073108146,2022-09-29 08:20
7290027600007,001,001,1,true,7.5,100 גרם,1.12,false,672.0,גרמים,0,מלפפונים בחומץ,IL,קבוצת יבנה מוצרי מזון,מלפפונ.בחומץ7-9 560ג20%+,1,7296073125310,2022-09-30 01:05
7290027600007,001,001,1,true,3.2,100 גרם,3.2,false,100.0,גרמים,0,חטיף חלבה שופרסל,IL,"אחדות בע""מ א.ת. ברקן",חטיף חלבה וניל שופרסל100,1,7296073140801,2022-09-30 00:25
7290027600007,001,001,0,true,16.0,100 גרם,3.2,false,500.0,גרמים,0,תערובת לכדורים,IL,"י.כהן בע""מ",תערובת לכדורי שוקולד500ג,1,7296073150442,2022-09-30 00:35
7290027600007,001,001,1,true,11.9,100 גרם,1.98,false,600.0,גרמים,0,אפונה עדינה,BE,שופרסל,אפונה ירוקה עדינה שופרסל,1,7296073173199,2022-09-29 08:20
7290027600007,001,001,1,true,14.9,100 גרם,2.48,false,600.0,גרמים,0,שעועית ירוקה,BE,ARDO,שעועית ירוקה עדינה שופרס,1,7296073173205,2022-09-29 08:20
7290027600007,001,001,1,true,14.9,100 גרם,1.86,false,800.0,גרמים,0,שעועית ירוקה,BE,ARDO,שעועית ירוקה חתוכה שופרס,1,7296073173229,2022-09-29 08:20
7290027600007,001,001,1,true,16.9,100 גרם,2.11,false,800.0,גרמים,0,שעועית לבנה,IL,פרי גליל,שעועית לבנה שופרסל 800גר,1,7296073192633,2022-09-29 08:20
7290027600007,001,001,1,true,11.9,100 גרם,1.49,false,800.0,גרמים,0,גרגרי חומוס,IL,---,גרגרי חומוס שופרסל 800גר,1,7296073192657,2022-09-29 08:20
7290027600007,001,001,0,true,10.9,100 גרם,2.18,false,500.0,גרמים,0,פנה מלא אורגני,IT,,פנה מלא אורגני,1,7296073205456,2022-09-30 01:05
7290027600007,001,001,0,true,32.9,"ק""ג",32.9,true,0.0,קילוגרמים,0,פילה אמנון קפוא,CN,---,פילה אמנון קפוא,1,7296073211624,2022-09-30 00:30
7290027600007,001,001,0,true,6.7,100 גרם,6.7,false,100.0,גרמים,0,קפה טורקי עם הל,IL,,קפה טורקי עם הל,1,7296073219262,2022-09-30 00:30
7290027600007,001,001,0,true,18.9,100 גרם,2.91,false,650.0,גרמים,0,ג'חנון אפוי שופר,IL,אופרה,ג'חנון אפוי שופרסל 650ג,1,7296073222316,2022-09-30 00:30
7290027600007,001,001,0,true,11.9,100 גרם,2.38,false,500.0,גרמים,0,אורז חום,IL,,אורז חום,1,7296073224389,2022-09-30 01:05
7290027600007,001,001,0,true,11.9,100 גרם,2.38,false,500.0,גרמים,0,אורז חום עגול,IL,,אורז חום עגול,1,7296073224433,2022-09-30 01:05
7290027600007,001,001,1,true,14.9,100 גרם,1.86,false,800.0,גרמים,0,אפונה ירוקה,BE,---,אפונה ירוקה קפואה שופרסל,1,7296073224891,2022-09-29 08:20
7290027600007,001,001,1,true,10.9,100 גרם,12.11,false,90.0,גרמים,1,חטיף פריכיות,RS,בנליין פודס,חט.פריכיות שוקו חלב18*5ג,1,7296073231240,2022-09-30 00:30
7290027600007,001,001,1,true,10.9,100 גרם,12.11,false,90.0,גרמים,1,חטיף פריכיות,RS,בנליין פודס,חט.פריכיות שוקו תות18*5,1,7296073231264,2022-09-30 00:30
7290027600007,001,001,1,true,10.9,100 גרם,10.9,false,100.0,גרמים,1,שוקולד מריר תפוז,CH,פריי )שוקולד(,שוק72%. מריר תפוז 100גרם,1,7296073237662,2022-09-30 01:05
7290027600007,001,001,1,true,18.9,"ק""ג",18.9,false,1.0,קילוגרמים,1,ופלים שוקולד,IL,"מנעמים תעשיות מזון בע""\מ","וופלים בטעם שוקולד 1 ק""ג",1,7296073240853,2022-09-30 00:30
7290027600007,001,001,1,true,14.9,100 גרם,1.86,false,800.0,גרמים,1,כרובית קפואה,IL,פרי גליל,כרובית קפואה 800 גרם,1,7296073246053,2022-09-29 08:20
7290027600007,001,001,1,true,2.5,יחידה,2.5,false,1.0,יחידה,1,קיסמי אוזניים,CN,PRODUC UES DAILY JIEYANG,קסמי אוזניים מעץ שופרסל,1,7296073261193,2022-09-30 00:30
7290027600007,001,001,0,true,8.5,יחידה,8.5,false,1.0,יחידה,1,פדים להסרת איפור,CN,PRODUC UES DAILY JIEYANG,פדים להסרת איפור 80 יח,1,7296073261223,2022-09-30 00:30
7290027600007,001,001,1,true,10.9,100 גרם,2.41,false,452.0,גרמים,1,לפתן אננס,CN,FOODS HUIXANG JIANGSU,לפתן אננס 4 * 113 גרם,1,7296073266273,2022-09-30 01:05
7290027600007,001,001,1,true,13.9,"100 מ""ל",4.96,false,280.0,מיליליטרים,1,רוטב סויה,CN,DEVELOPMENT YI LIAN,"רוט.סויה ללא גלוטן280מ""ל",1,7296073266709,2022-09-30 00:30
7290027600007,001,001,1,true,25.9,"100 מ""ל",5.18,false,500.0,מיליליטרים,1,חומץ בלסמי,ES,אקווניל,חומץ בלסמי אורגני 6%,1,7296073270003,2022-09-30 00:30
7290027600007,001,001,0,true,19.9,100 גרם,6.42,false,310.0,גרמים,1,נקניקיות עוף בקר,IL,זוגלובק,נקניקיות עוף ובקר פרימיו,1,7296073283737,2022-09-30 01:05
7290027600007,001,001,0,true,17.9,יחידה,17.9,false,1.0,יחידה,1,כפות שקופות,CN,כללי,"כף שקוף עבה ח""פ 100 יח",1,7296073285298,2022-09-30 00:30
7290027600007,001,001,1,true,11.9,100 גרם,1.99,false,600.0,גרמים,1,במיה 600 גרם,EG,פרי גליל,במיה שופרסל 600 גרם,1,7296073292210,2022-09-29 08:20
7290027600007,001,001,1,true,14.9,100 גרם,2.98,false,500.0,גרמים,1,שמרים יבשים,TR,---,שמרים יבשים 500 גרם,1,7296073296744,2022-09-30 00:30
7290027600007,001,001,0,true,14.9,100 גרם,24.83,false,60.0,גרמים,1,חליטת ג'ינג'ר,IL,עדנים,חליט.ג'ינגר שומר אשכול60,1,7296073296959,2022-09-30 00:30
7290027600007,001,001,1,true,14.9,100 גרם,40.27,false,37.0,גרמים,1,תה ירוק נענע,IL,עדנים,תה ירוק נענע 37.5 גרם,1,7296073323037,2022-09-30 00:30
7290027600007,001,001,1,true,4.9,100 גרם,4.08,false,120.0,גרמים,1,מחית פירות,ES,גו פרוסלבה,פריפלצת מיקס פירות120ג,1,7296073323662,2022-09-30 01:05
7290027600007,001,001,1,true,29.9,יחידה,29.9,false,1.0,יחידה,0,מברשת מטקה שחורה,CN,BE NOW,מברשת שיער מטקה שחורה,1,7296073331612,2022-09-30 00:30
7290027600007,001,001,0,true,28.9,יחידה,28.9,false,1.0,יחידה,0,מברשת אובל שחורה,CN,BE NOW,מברשת שיער אובלית שחורה,1,7296073331629,2022-09-30 00:30
